work_id,mp_no,fy,work_no,mp_name,mp_state,state,constituency,work_category,work_desc,work_status,recommended_date,recommended_amount,sanction_date,sanction_amount,completion_date,amount_disbursed,exp_pay_count,exp_total,exp_inprogress,exp_paid,exp_vendors,alloc_limit,calamity_consent,is_recommended,is_sanctioned,is_completed,has_expenditure
MP18380/2026-2027/266143,18380,2026-2027,266143,VINOD KUMAR BIND,Uttar Pradesh,Uttar Pradesh,BHADOHI,Lighting of public spaces,,,,,,,,,1.0,103263.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18380/2026-2027/266144,18380,2026-2027,266144,VINOD KUMAR BIND,Uttar Pradesh,Uttar Pradesh,BHADOHI,Lighting of public spaces,,,,,,,,,1.0,103263.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18380/2026-2027/266145,18380,2026-2027,266145,VINOD KUMAR BIND,Uttar Pradesh,Uttar Pradesh,BHADOHI,Lighting of public spaces,,,,,,,,,1.0,103263.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18380/2026-2027/266146,18380,2026-2027,266146,VINOD KUMAR BIND,Uttar Pradesh,Uttar Pradesh,BHADOHI,Lighting of public spaces,,,,,,,,,1.0,103263.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18380/2026-2027/266147,18380,2026-2027,266147,VINOD KUMAR BIND,Uttar Pradesh,Uttar Pradesh,BHADOHI,Lighting of public spaces,,,,,,,,,1.0,103263.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18380/2026-2027/266148,18380,2026-2027,266148,VINOD KUMAR BIND,Uttar Pradesh,Uttar Pradesh,BHADOHI,Lighting of public spaces,,,,,,,,,1.0,103263.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18380/2026-2027/266149,18380,2026-2027,266149,VINOD KUMAR BIND,Uttar Pradesh,Uttar Pradesh,BHADOHI,Lighting of public spaces,,,,,,,,,1.0,103263.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18380/2026-2027/266150,18380,2026-2027,266150,VINOD KUMAR BIND,Uttar Pradesh,Uttar Pradesh,BHADOHI,Lighting of public spaces,,,,,,,,,1.0,103263.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18380/2026-2027/266151,18380,2026-2027,266151,VINOD KUMAR BIND,Uttar Pradesh,Uttar Pradesh,BHADOHI,Lighting of public spaces,,,,,,,,,1.0,103263.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18380/2026-2027/266152,18380,2026-2027,266152,VINOD KUMAR BIND,Uttar Pradesh,Uttar Pradesh,BHADOHI,Lighting of public spaces,,,,,,,,,1.0,103263.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18380/2026-2027/266153,18380,2026-2027,266153,VINOD KUMAR BIND,Uttar Pradesh,Uttar Pradesh,BHADOHI,Lighting of public spaces,,,,,,,,,1.0,103263.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18380/2026-2027/266154,18380,2026-2027,266154,VINOD KUMAR BIND,Uttar Pradesh,Uttar Pradesh,BHADOHI,Lighting of public spaces,,,,,,,,,1.0,103263.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18380/2026-2027/266155,18380,2026-2027,266155,VINOD KUMAR BIND,Uttar Pradesh,Uttar Pradesh,BHADOHI,Lighting of public spaces,,,,,,,,,1.0,103263.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18380/2026-2027/266171,18380,2026-2027,266171,VINOD KUMAR BIND,Uttar Pradesh,Uttar Pradesh,BHADOHI,Lighting of public spaces,,,,,,,,,1.0,103263.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18380/2026-2027/266172,18380,2026-2027,266172,VINOD KUMAR BIND,Uttar Pradesh,Uttar Pradesh,BHADOHI,Lighting of public spaces,,,,,,,,,1.0,103263.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18380/2026-2027/266173,18380,2026-2027,266173,VINOD KUMAR BIND,Uttar Pradesh,Uttar Pradesh,BHADOHI,Lighting of public spaces,,,,,,,,,1.0,103263.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18380/2026-2027/266174,18380,2026-2027,266174,VINOD KUMAR BIND,Uttar Pradesh,Uttar Pradesh,BHADOHI,Lighting of public spaces,,,,,,,,,1.0,103263.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18380/2026-2027/266175,18380,2026-2027,266175,VINOD KUMAR BIND,Uttar Pradesh,Uttar Pradesh,BHADOHI,Lighting of public spaces,,,,,,,,,1.0,103263.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18380/2026-2027/266176,18380,2026-2027,266176,VINOD KUMAR BIND,Uttar Pradesh,Uttar Pradesh,BHADOHI,Lighting of public spaces,,,,,,,,,1.0,103263.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18380/2026-2027/266177,18380,2026-2027,266177,VINOD KUMAR BIND,Uttar Pradesh,Uttar Pradesh,BHADOHI,Lighting of public spaces,,,,,,,,,1.0,103263.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18380/2026-2027/266178,18380,2026-2027,266178,VINOD KUMAR BIND,Uttar Pradesh,Uttar Pradesh,BHADOHI,Lighting of public spaces,,,,,,,,,1.0,103263.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18380/2026-2027/266179,18380,2026-2027,266179,VINOD KUMAR BIND,Uttar Pradesh,Uttar Pradesh,BHADOHI,Lighting of public spaces,,,,,,,,,1.0,103263.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18380/2026-2027/266180,18380,2026-2027,266180,VINOD KUMAR BIND,Uttar Pradesh,Uttar Pradesh,BHADOHI,Lighting of public spaces,,,,,,,,,1.0,103263.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18380/2026-2027/266181,18380,2026-2027,266181,VINOD KUMAR BIND,Uttar Pradesh,Uttar Pradesh,BHADOHI,Lighting of public spaces,,,,,,,,,1.0,103263.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18380/2026-2027/266182,18380,2026-2027,266182,VINOD KUMAR BIND,Uttar Pradesh,Uttar Pradesh,BHADOHI,Lighting of public spaces,,,,,,,,,1.0,103263.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18380/2026-2027/266183,18380,2026-2027,266183,VINOD KUMAR BIND,Uttar Pradesh,Uttar Pradesh,BHADOHI,Lighting of public spaces,,,,,,,,,1.0,103263.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18380/2026-2027/266184,18380,2026-2027,266184,VINOD KUMAR BIND,Uttar Pradesh,Uttar Pradesh,BHADOHI,Lighting of public spaces,,,,,,,,,1.0,103263.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18380/2026-2027/266185,18380,2026-2027,266185,VINOD KUMAR BIND,Uttar Pradesh,Uttar Pradesh,BHADOHI,Lighting of public spaces,,,,,,,,,1.0,103263.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18380/2026-2027/266186,18380,2026-2027,266186,VINOD KUMAR BIND,Uttar Pradesh,Uttar Pradesh,BHADOHI,Lighting of public spaces,,,,,,,,,1.0,103263.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18380/2026-2027/266187,18380,2026-2027,266187,VINOD KUMAR BIND,Uttar Pradesh,Uttar Pradesh,BHADOHI,Lighting of public spaces,,,,,,,,,1.0,103263.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18380/2026-2027/266188,18380,2026-2027,266188,VINOD KUMAR BIND,Uttar Pradesh,Uttar Pradesh,BHADOHI,Lighting of public spaces,,,,,,,,,1.0,103263.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18380/2026-2027/266189,18380,2026-2027,266189,VINOD KUMAR BIND,Uttar Pradesh,Uttar Pradesh,BHADOHI,Lighting of public spaces,,,,,,,,,1.0,103263.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18380/2026-2027/266190,18380,2026-2027,266190,VINOD KUMAR BIND,Uttar Pradesh,Uttar Pradesh,BHADOHI,Lighting of public spaces,,,,,,,,,1.0,103263.0,1.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18384/2025-2026/250297,18384,2025-2026,250297,SELVARAJ V,Tamil Nadu,Tamil Nadu,NAGAPATTINAM(SC),"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,949723.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18384/2025-2026/259034,18384,2025-2026,259034,SELVARAJ V,Tamil Nadu,Tamil Nadu,NAGAPATTINAM(SC),Construction of public irrigation facilities,,,,,,,,,1.0,497516.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18384/2026-2027/210406,18384,2026-2027,210406,SELVARAJ V,Tamil Nadu,Tamil Nadu,NAGAPATTINAM(SC),"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,999362.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18384/2026-2027/210419,18384,2026-2027,210419,SELVARAJ V,Tamil Nadu,Tamil Nadu,NAGAPATTINAM(SC),Construction of bus-sheds or bus-stops,,,,,,,,,1.0,599435.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18384/2026-2027/210422,18384,2026-2027,210422,SELVARAJ V,Tamil Nadu,Tamil Nadu,NAGAPATTINAM(SC),Construction of buildings for community cultural activities,,,,,,,,,1.0,1163556.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18384/2026-2027/210450,18384,2026-2027,210450,SELVARAJ V,Tamil Nadu,Tamil Nadu,NAGAPATTINAM(SC),"Construction of cycle tracks, cycle stand and segregated non-motorized vehicle (NMV) lanes",,,,,,,,,1.0,999193.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18384/2026-2027/210459,18384,2026-2027,210459,SELVARAJ V,Tamil Nadu,Tamil Nadu,NAGAPATTINAM(SC),Construction of bus-sheds or bus-stops,,,,,,,,,1.0,4000000.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18384/2026-2027/282113,18384,2026-2027,282113,SELVARAJ V,Tamil Nadu,Tamil Nadu,NAGAPATTINAM(SC),Lighting of public spaces,,,,,,,,,1.0,475405.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18384/2026-2027/282114,18384,2026-2027,282114,SELVARAJ V,Tamil Nadu,Tamil Nadu,NAGAPATTINAM(SC),Lighting of public spaces,,,,,,,,,1.0,475405.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18384/2026-2027/292762,18384,2026-2027,292762,SELVARAJ V,Tamil Nadu,Tamil Nadu,NAGAPATTINAM(SC),"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,577937.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18388/2025-2026/188644,18388,2025-2026,188644,VAMSI KRISHNA GADDAM,Telangana,Telangana,PEDDAPALLE,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,499881.0,0.0,0.0,1.0,148451721.11,40567400.0,0,0,0,1
MP18388/2025-2026/190935,18388,2025-2026,190935,VAMSI KRISHNA GADDAM,Telangana,Telangana,PEDDAPALLE,"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,499887.0,0.0,0.0,1.0,148451721.11,40567400.0,0,0,0,1
MP18389/2024-2025/156764,18389,2024-2025,156764,KADIYAM KAVYA,Telangana,Telangana,WARANGEL(SC),Construction of community centers and community halls,,,,,,,,,1.0,1982552.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18389/2024-2025/166939,18389,2024-2025,166939,KADIYAM KAVYA,Telangana,Telangana,WARANGEL(SC),Normal/Others,"Providing Artificial limb, Instalimb Socket with required equipment to Sri. Sambari Srinivas son of Ailaiah resident of Ghanpur Stn. Village and Mandal, Jangaon District.",,,,,,2025-04-03,186000.0,,,,,,147000000.0,,0,0,1,0
MP18389/2025-2026/156768,18389,2025-2026,156768,KADIYAM KAVYA,Telangana,Telangana,WARANGEL(SC),Construction of boundary walls of existing public and community buildings,,,,,,,,,1.0,925010.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18389/2025-2026/156770,18389,2025-2026,156770,KADIYAM KAVYA,Telangana,Telangana,WARANGEL(SC),Construction of additional rooms and halls in the existing public and community building,,,,,,,,,1.0,766270.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18389/2025-2026/208786,18389,2025-2026,208786,KADIYAM KAVYA,Telangana,Telangana,WARANGEL(SC),Street lights,,,,,,,,,1.0,198649.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18389/2025-2026/208787,18389,2025-2026,208787,KADIYAM KAVYA,Telangana,Telangana,WARANGEL(SC),Street lights,,,,,,,,,1.0,198649.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18389/2025-2026/208788,18389,2025-2026,208788,KADIYAM KAVYA,Telangana,Telangana,WARANGEL(SC),Street lights,,,,,,,,,1.0,198649.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18389/2025-2026/208789,18389,2025-2026,208789,KADIYAM KAVYA,Telangana,Telangana,WARANGEL(SC),Street lights,,,,,,,,,1.0,198649.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18389/2025-2026/208790,18389,2025-2026,208790,KADIYAM KAVYA,Telangana,Telangana,WARANGEL(SC),Street lights,,,,,,,,,1.0,198649.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18389/2025-2026/237048,18389,2025-2026,237048,KADIYAM KAVYA,Telangana,Telangana,WARANGEL(SC),Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,,,,,,,,,1.0,496913.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18389/2025-2026/245237,18389,2025-2026,245237,KADIYAM KAVYA,Telangana,Telangana,WARANGEL(SC),Construction of boundary walls of existing public and community buildings,,,,,,,,,1.0,499000.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18389/2026-2027/156767,18389,2026-2027,156767,KADIYAM KAVYA,Telangana,Telangana,WARANGEL(SC),Construction of boundary walls of existing public and community buildings,,,,,,,,,1.0,399284.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18389/2026-2027/161132,18389,2026-2027,161132,KADIYAM KAVYA,Telangana,Telangana,WARANGEL(SC),Providing supply pipelines for drinking water,,,,,,,,,1.0,199222.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18389/2026-2027/185197,18389,2026-2027,185197,KADIYAM KAVYA,Telangana,Telangana,WARANGEL(SC),Installing hand pumps,,,,,,,,,1.0,169005.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18389/2026-2027/237044,18389,2026-2027,237044,KADIYAM KAVYA,Telangana,Telangana,WARANGEL(SC),"Construction of roads, link roads, pathways or any other road with or without drainage system",,,,,,,,,1.0,499889.0,0.0,0.0,1.0,147000000.0,40567400.0,0,0,0,1
MP18390/2024-2025/146104,18390,2024-2025,146104,AFZAL ANSARI,Uttar Pradesh,Uttar Pradesh,GHAZIPUR,Normal/Others,"Installation of High Mask Light at: 1)	Shri Mahant Ram Baran Das Doctor College, Bhudkuda, Ghazipur Ground 2)	Jakhaniya Bazaar Trimuhani 3)	Alipur Mandra, Dhubiyya chatti 4)	Shri Khatiya Baba Math, Padumpur, Ramraj, Jakhaniya 5)	Village Sikhdi, at Khatiya Baba's Pokhra Mandir 6)	At Dr. B.R. Ambedkar Memorial, Malikpura, near Harijan Basti 7)	Sant Nirankari Bhawan, Faulaadpur, in Bahariyabad 8)	Shiv Mandir Chowraha, Chak Fareed, Bahariyabad 9)	Jalalabad Sultanpur",,2024-10-08,1602000.0,,,2025-12-29,1601708.0,,,,,,220500000.0,,1,0,1,0
MP18390/2024-2025/146105,18390,2024-2025,146105,AFZAL ANSARI,Uttar Pradesh,Uttar Pradesh,GHAZIPUR,Normal/Others,"Installation of High Mask Light at: 10)	Village Pahadpur Khurd, Block Manihari 11)	Village Velhara, Block Jakhaniya 12)	Village Jafarpur, Block Jakhaniya 13)	Village Chak Malook, Block Manihari 14)	Village Madhuban Chatti, Block Manihar 15)	Village Chak Bakar Chowraha, Block Manihari 16)	Village Mahpur, Block Sadat 17)	Village Makdoompur, Block Sadat, Near Pulia",,2024-10-08,1423400.0,,,2025-12-29,1421528.0,,,,,,220500000.0,,1,0,1,0
MP18390/2024-2025/146106,18390,2024-2025,146106,AFZAL ANSARI,Uttar Pradesh,Uttar Pradesh,GHAZIPUR,Normal/Others,"Installation of High Mask Light at: 1)	Village Hariharpur, Block Birno, Jhujharpur 2)	Village Maanpur, Block Birno 3)	Village Ranipur, Block Mardah 4)	Village Naseeruddinpur, Block Mardah 5)	Village Vidhapara, Block Sadar, Chak Hussain Bazaar 6)	Village Aaripur, Kushwaha Basti 7)	Village Baeranpur, Block Zamaniya 8)	Village Tadighaat Railway Station, Block Rewatipur 9)	Village Daarpur, Block Sadar",,2024-10-08,1602000.0,,,2025-12-29,1601708.0,,,,,,220500000.0,,1,0,1,0
MP18390/2024-2025/146107,18390,2024-2025,146107,AFZAL ANSARI,Uttar Pradesh,Uttar Pradesh,GHAZIPUR,Normal/Others,"Installation of High Mask Light at: 1)	Village Basant Patti, At Inter College Karanda West Side Trimuhani 2)	Village Kataria, Light on Ambedkar Chowk 3)	Village Dihwal Khamanpur, Outside the Masjid 4)	Village Bakuliapur at Badrichand Pokhra, Aasmani chak 5)	Gorabazar, inside Nehru Stadium 6)	Village Sabua at Ambedkar Park",,2024-10-08,891772.0,,,2025-12-29,891772.0,,,,,,220500000.0,,1,0,1,0
MP18390/2024-2025/146108,18390,2024-2025,146108,AFZAL ANSARI,Uttar Pradesh,Uttar Pradesh,GHAZIPUR,Normal/Others,Installation of High Mask Light at: 1)	Village Tetarpur 2)	Village Chappra Kodiya 3)	Village Khanpur 4)	Village Fareedaha 5)	Village Ameda 6)	Village Sarvarpur,,2024-10-08,1602000.0,,,2025-12-29,1602000.0,,,,,,220500000.0,,1,0,1,0
MP18390/2024-2025/146109,18390,2024-2025,146109,AFZAL ANSARI,Uttar Pradesh,Uttar Pradesh,GHAZIPUR,Normal/Others,"Installation of High Mask Light at: 1)	Zamaniya Block, Devariya Chatti near Ambedkar Sthaan 2)	Zamaniya Block, Devetha Chatti near Sammat Sthaan 3)	Zamaniya Block, Raghunathpur Mod(Jeevpur) 4)	Village Bahadur Gaon 5)	Rewatipur block At Sarhula Chatti (near Station) 6)	Bhadora Block, Dildarnagar, Near Wireless Mod 7)	Bhadora Block, Kariya Chatti 8)	Bhadora Block, Dildarnagar 9)	Village Saksaha, Block Bhadora",,2024-10-08,1569600.0,,,2025-12-29,1569599.0,,,,,,220500000.0,,1,0,1,0
MP18390/2024-2025/148736,18390,2024-2025,148736,AFZAL ANSARI,Uttar Pradesh,Uttar Pradesh,GHAZIPUR,Normal/Others,Construction of CC Road: Khetr Panchayat - Devkali Gram Panchayat - Seyanwa From Pitch Road to Kamlesh Ram's residence 100 Mtr x 2.40 Mtr x 10 cm Development Agency - Kshetr Panchayat,,2024-10-21,400000.0,,,,,,,,,,220500000.0,,1,0,0,0
MP18390/2024-2025/148737,18390,2024-2025,148737,AFZAL ANSARI,Uttar Pradesh,Uttar Pradesh,GHAZIPUR,Normal/Others,"Construction of CC Road: Kshetr Panchayat Bhadora, Gram Panchayat - Pathara,  From T.V. Road to Ramashankar Yadav's Residence 150 Mtr x 2.40 Mtr x 10 cm",,2024-10-21,600000.0,,,,,,,,,,220500000.0,,1,0,0,0
MP18390/2024-2025/148738,18390,2024-2025,148738,AFZAL ANSARI,Uttar Pradesh,Uttar Pradesh,GHAZIPUR,Normal/Others,"Construction of CC Road: Kshetr Panchayat Bhadora, Gram Panchayat - Amaura, East Side - Deval Marg to Shiv Mandir 150 mtr x 2.40 Mtr x 10 cm Development Agency - Kshetr Panchayat",,2024-10-21,600000.0,,,,,,,,,,220500000.0,,1,0,0,0
MP18390/2024-2025/148761,18390,2024-2025,148761,AFZAL ANSARI,Uttar Pradesh,Uttar Pradesh,GHAZIPUR,Normal/Others,"Construction of CC Road: Kshetr Panchayat Birno, Gram Panchayat Manpur, From Rajendra Yadav's Residence to Ram Darash Ram's Residence (Dalit Basti) 150 Mtr x 2.40 Mtr x 10 cm Development Agency - RES Ghazipur",,2024-10-21,816000.0,,,,,,,,,,220500000.0,,1,0,0,0
MP18390/2024-2025/148762,18390,2024-2025,148762,AFZAL ANSARI,Uttar Pradesh,Uttar Pradesh,GHAZIPUR,Normal/Others,"Construction of CC Road: Kshetr Panchayat Sadar, Gram Panchayat Bidiapara, From Guddu Yadav's Residence to Ram Janam's Residence 150 Mtr x 2.40 Mtr x 10 cm Development Agency - RES Ghazipur",,2024-10-21,650000.0,,,,,,,,,,220500000.0,,1,0,0,0
MP18390/2024-2025/148763,18390,2024-2025,148763,AFZAL ANSARI,Uttar Pradesh,Uttar Pradesh,GHAZIPUR,Normal/Others,"Construction of CC Road: Kshetr Panchayat Sadar, Gram Panchayat Bidiapara, From Mauza Chak Husain, Khalisapur, Nahar to Dalit basti Moti Ram's Residence residence 165 Mtrx 2.40 Mtr x 10 cm Development Agency - RES Ghazipur",,2024-10-21,806333.0,,,,,,,,,,220500000.0,,1,0,0,0
MP18390/2024-2025/148765,18390,2024-2025,148765,AFZAL ANSARI,Uttar Pradesh,Uttar Pradesh,GHAZIPUR,Normal/Others,"Construction of CC Road: Kshetr Panchayat Karanda, Gram Panchayat Sokhani From Azaad Master's residence to Bahadur Yadav's Residence 120 Mtr x 2.40 Mtr x 10 cm Development Agency - RES Ghazipur",,2024-10-21,700000.0,,,,,,,,,,220500000.0,,1,0,0,0
MP18390/2024-2025/148767,18390,2024-2025,148767,AFZAL ANSARI,Uttar Pradesh,Uttar Pradesh,GHAZIPUR,Normal/Others,"Construction of CC Road: Nagar Palika Parihad Ghazipur,  From NH 29, Varanasi Main road to Shiv Ram Yadav's Residence 100 Mtr x 2.40 Mtr x 10cm Development Agency - RES Ghaziput",,2024-10-21,400000.0,,,,,,,,,,220500000.0,,1,0,0,0
MP18390/2024-2025/148833,18390,2024-2025,148833,AFZAL ANSARI,Uttar Pradesh,Uttar Pradesh,GHAZIPUR,Normal/Others,"Construction of CC Road: Kshetr Panchayat Manihari, Gram Panchayat Khuthan urf Parsonia From Sanjay Bind's residence to Pokhra 150 Mtr x 2.40 Mtr x 10 cm Development Agency - Gram Panchayat Khuthan",,2024-10-21,761008.0,,,,,,,,,,220500000.0,,1,0,0,0
MP18390/2024-2025/148838,18390,2024-2025,148838,AFZAL ANSARI,Uttar Pradesh,Uttar Pradesh,GHAZIPUR,Normal/Others,"Construction of CC Road: Khsetr Panchayat Deokali, Gram Panchayat Badahra From Interlink Road to Ram Narayan Yadav's Residence 150 Mtr x 2.40 Mtr x 10 cm Development Agency - Gram Panchayat Badahra",,2024-10-21,711746.0,,,,,,,,,,220500000.0,,1,0,0,0
MP18390/2024-2025/148845,18390,2024-2025,148845,AFZAL ANSARI,Uttar Pradesh,Uttar Pradesh,GHAZIPUR,Normal/Others,"Construction of Boundary wall and beautification: Kshetr Panchayat Zamania, Gram Panchayat Mircha, Dr. Bhimrao Ambedkar Park, Development Agency - RES Ghazipur",,2024-10-21,500000.0,,,,,,,,,,220500000.0,,1,0,0,0
MP18390/2024-2025/148846,18390,2024-2025,148846,AFZAL ANSARI,Uttar Pradesh,Uttar Pradesh,GHAZIPUR,Normal/Others,"Construction of Boundary wall and beautification: Kshetr Panchayat Jakhania, Gram Panchayat Jalalabad, Dr. Bhimrao Ambedkar Park, Development Agency - RES Ghazipur",,2024-10-21,492103.0,,,2026-01-13,492103.0,,,,,,220500000.0,,1,0,1,0
MP18390/2024-2025/148847,18390,2024-2025,148847,AFZAL ANSARI,Uttar Pradesh,Uttar Pradesh,GHAZIPUR,Normal/Others,"Construction of Boundary wall and beautification: Kshetr Panchayat Birno, Gram Panchayat Lahurapur Dr. Bhimrao Ambedkar Park,  Development Agency - RES Ghazipur",,2024-10-21,496635.0,,,,,,,,,,220500000.0,,1,0,0,0
MP18390/2024-2025/148848,18390,2024-2025,148848,AFZAL ANSARI,Uttar Pradesh,Uttar Pradesh,GHAZIPUR,Normal/Others,"Construction of Boundary Wall at: Kshetr Panchayat Zamania, Gram Panchayat Asaichandpur, Qabristan, 35 Mtr x 20 Mtr, Development Agency - Vikas Khand Zamania",,2024-10-21,500000.0,,,,,,,,,,220500000.0,,1,0,0,0
MP18390/2024-2025/148849,18390,2024-2025,148849,AFZAL ANSARI,Uttar Pradesh,Uttar Pradesh,GHAZIPUR,Normal/Others,"Construction of Boundary Wall at: Kshetr Panchayat Saidpur, Gram Panchayat Nayakdih, Qabristan, length - 191 Mtr, Development Agency - Vikas Khand Saidpur",,2024-10-21,720673.0,,,2026-01-20,720673.0,,,,,,220500000.0,,1,0,1,0
MP18390/2024-2025/148850,18390,2024-2025,148850,AFZAL ANSARI,Uttar Pradesh,Uttar Pradesh,GHAZIPUR,Normal/Others,"Construction of Boundary Wall at: Kshetr Panchayat Karanda, Gram Panchayat Sikanderpur, Qabristan 50 Mtr x 18 Mtr, Development Agency - Vikas Khand Karanda",,2024-10-21,700000.0,,,,,,,,,,220500000.0,,1,0,0,0
MP18390/2024-2025/148851,18390,2024-2025,148851,AFZAL ANSARI,Uttar Pradesh,Uttar Pradesh,GHAZIPUR,Normal/Others,"Construction of Boundary Wall at: Kshetr Panchayat Birno, Gram Panchayat Sahabuddinpur, Qabristan, Development Agency - Vikas Khand Birno",,2024-10-21,496723.0,,,2026-01-21,496723.0,,,,,,220500000.0,,1,0,1,0
MP18390/2024-2025/148852,18390,2024-2025,148852,AFZAL ANSARI,Uttar Pradesh,Uttar Pradesh,GHAZIPUR,Normal/Others,"Construction of Boundary Wall at: Kshetr Panchayat Jakhania, Gram Panchayat Padumpur Magrai, Qabristan, Development Agency - Vikas Khand Jakhania",,2024-10-21,500000.0,,,,,,,,,,220500000.0,,1,0,0,0
MP18390/2025-2026/146082,18390,2025-2026,146082,AFZAL ANSARI,Uttar Pradesh,Uttar Pradesh,GHAZIPUR,Normal/Others,"Installation of India Mark Handpump at: 1)Village Matukpur, Jakhaniya 2)Village Manjhari Pahi, Jakhaniya 3)Village Alipur Mandra (Bariya) Jakhaniya 4)Village Chojakhaas, Jakhaniya 5)Village Near Choja Chand ke Paar 6)Village Govind, Jakhaniya Qabristan 7)Village Khutahan Manihari 8)Village West Sikhdi, Manehari 9)Village Kasimpur, Rucchipur, Manihari 10)Village Adila Manihari 11)Village Bharatpur Gadaipur, Sadat 12)Village Baghai, PO Raipur, Sadat 13)Aazad U.M., Bhabora, Bahariyabad, Sadat",,2024-10-08,739700.0,,,,,,,,,,220500000.0,,1,0,0,0
