split,kind,anchor_text,other_text,label
train,hard_negative,SHYAM BABU YADAV S/O BABURAM YADAV K GHAR 01 NAG SOLAR LIGHT,RAJ KUMAR YADAV S\O PRAKASH NATH K GHAR 01 NAG SOLAR LIGHT,0
train,easy_negative,GI WATER TENKER WITH FIRE FIGHTER 900*16 TYRE INCLUDE,Construction of RCC Slab Culvet @ Asthinapuram Junction,0
train,positive,Purchasing of smart class room equipment for Arignar anna Govt.Boys Hr.sec.School in Walajabad Panchayat Union. (Supply of smart class equipment 2 set),Purchasing of smart class room equipment for Dr.PSS Mpl.Hr.sec. School in Kanchipuram Corporation. (Supply of smart class equipment 2 set),1
train,positive,Construction of Urinal Shed at Zyhno,Construction of Urinal Shed at Siata,1
train,hard_negative,Pachdevra Me Chaurahe Par Gyanpur Mod Ke Pass High mast Light,Block Auraiya Vill Asevata m Barat Ghar Ke Samne high Mast Light,0
train,easy_negative,Purchase of hospital equipment Dead body freezer,Prakhand kutumba antargat dumara pax godam ke samip solar high mast street light ka adhisthapan.,0
train,easy_negative,RAM ADHAR YADAV S\O RAM NATH YADAV K GHAR 01 NAG SOLAR LIGHT,35.	HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (SHERKOT ME PEER  SAIYYAD ALI KABRISTAN KE PASS HIGH MAST LIGHT),0
train,hard_negative,ANIL CHAUHAN S\O LAL JI CHAUHAN K GHAR 01 NAG SOLAR LIGHT,SURESH CHAND YADAV S\O RAJ NARAYAN YADAV K GHAR 01 NAG SOLAR LIGHT,0
train,hard_negative,Construction of Muslim Kabristan,Construction of Road upto Shamshan Ghat,0
train,hard_negative,"1- MUVASSIR ISLAM S\O BADRUDDIN, 2- RAJESH YADAV S\O RAM BALI YADAV K GHAR KUL 02 NAG SOLAR LIGHT","1- JANNU RAIN S\O HUSAIN, 2- RAMESH YADAV S\O LATE. RAJMANI YADAV K GHAR KUL 02 NAG SALAR LIGHT",0
train,hard_negative,RAM DHAN SAROJ S\O SUKH RAM SAROJ K GHAR 01 NAG SOLAR LIGHT,RAMESH KUMAR PATEL S\O SUDHAKAR PATEL K GHAR 01 NAG SOLAR LIGHT,0
train,hard_negative,setup a solar high mast street light at simra,Prakhand navinagar antargat gram sori me teen mohan ke kinare solar high mast street light ka adhisthapan.,0
train,positive,installation of solar street light near chandrapura kauleshwar mahto house bajrangbali mandirin sadma kalan,installation of solar street light near budhwatand bajrangbali mandir in sadmakalan,1
train,hard_negative,RAM DHANI YADAV S\O LAUTOO RAM YADAV K GHAR SOLAR LIGHT,MOHILAL SAROJ S\O BUDDHU SAROJ K GHAR 01 NAG SOLAR LIGHT,0
train,hard_negative,1.High mast light Harjan basti hetram ke makan ke pass.,1.High mast light Dhani maharaj ke mandir ke pass.,0
train,hard_negative,BAGHAU ME BUS STAND KE PAS,CHAUPHAL KOTHAR BUS STAND KE PAS,0
train,hard_negative,Foolchandra S/o Shardha Prasad Ke Ghar ke samane Handpump,Rajesh Yadav S/o Indra Lal ke Ghar ke samane Handpump,0
train,hard_negative,Bablu Pasi Son of Shrinath Pasi  Add.- Ahibaranpur Kunda ke Ghar ke samne hundpump,"Ratilal Patel son of Nanku Patel   Add.- Jugai ka purwa,kandarau ke Ghar ke samne hundpump",0
train,positive,"Purchase of  Equipment and furniture/accessories for setting up Laboratories as per enclosed list in following schools/institutions: 1 UCHCH MADHYAMIK VIDYALAY , MAHESHPATTI NARPATGANJ","Purchase of  Equipment and furniture/accessories for setting up Laboratories as per enclosed list in following schools/institutions: 1 UCHCH MADHYAMIK VIDYALAY , ANCHRA NARPATGANJ",1
train,hard_negative,gram panchayat kemedha sani me durga dai ke sthsn ke paas sarvjanik sthan par himax light sthapna kary,gram panchayat devartha me dyaram patel ke bada ke paas tirahe me sarvjanik sthan par himax light sthapna kary,0
train,hard_negative,PREM CHAND PAL S\O RAM LAKHAN PAL K GHAR 01 NAG SOLAR LIGHT,ABDUL WAHID S\O ABDUL RAHIM K GHAR 01 NAG SOLAR LIGHT,0
train,positive,Installation of fixed garden gym equipment at village Chaklan,Installation of fixed garden gym equipment at village Kainaur,1
train,hard_negative,Sunil Kumar S/o Suraj Pal Charai Charwa ke Ghar ke samne Handpump,Praveen Kumar S/o Rambabu ke ghar ke samne handpump,0
train,positive,Providing of LED Street Lights in muknoor (V),Providing of LED Street Lights in Chowderpalle (V),1
train,positive,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,1
train,hard_negative,block rajpur me pitampur dargah ke pass high must light,Block Sikandara Mujaffarpur Praimari School Ke pass High Mast Light,0
train,hard_negative,JAGDEESH YADAV S\O SHITALA PRASAD YADAV K GHAR 01 NAG SOLAR LIGHT,SAMAR BAHADUR YADAV S\O MANRAJ YADAV K GHAR 01 NAG SOLAR LIGHT,0
train,hard_negative,Jaswant Singh S/o Kedar Singh Yadav ke Ghar ke samne Handpump,Satish Chaudhari S/o Ram Prakash Nirmal Ke Ghar ke Samne Handpump,0
train,positive,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,1
train,positive,"Computer Education project at  Govt. U.P. School, Bandega, GP-Bandega, Block Balisankara","Computer Education project at  Govt. U.P. School, Tilia, GP-Sagbahal, Block-Balisankara",1
train,hard_negative,JILA JEET YADAV S\O JEBODH YADAV K GHAR 01 NAG SOLAR LIGHT,KAFIL AHAMAD S\O MOHD. SAFI K GHAR 01  NAG SOLAR LIGHT,0
train,positive,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,1
train,hard_negative,Block rajpur Graam jamuva asharam bharti ambedkar park ke pass high must light,Block Derapur Chichauli Charahe Ke Pass High Mast Light,0
train,easy_negative,mohit Saroj Son of Gajraj Saroj   Add.- Kashipur ke Ghar ke samne hundpump,"Installation of semi high mast light 100 meters east under the over bridge at Naugarh intersection in village Madhupur, village   Block Karma",0
train,hard_negative,1-gram panchayat miyan barauli me ramjanki kuti ke paas sarvjanik sthan par  himax light sthapna kary,gram panchayt aliha me vanka dai ke sthan ke paas chaurahe me sarvjanik sthan par himax light sthapna kary,0
train,easy_negative,Repair of Irrigation Tubewell,Dibiyapur umri mein omkar ki bi ki madaiyan  Ambedkar Park Ke Pass High Mast light,0
train,positive,MS Pole with LED semi High Mast Light,MS pole with LED Semi High Mast LIght,1
train,positive,"open gym material (ped deck, rover, air swing swing, leg press, surf board, cross trainer, parralel bar)","open gym material (ped deck, rover, air swing swing, leg press, surf board, cross trainer, parralel bar)",1
train,hard_negative,GULAB S\O KANHAIYA LAL K GHAR 01 NAG SOLAR LIGHT,MOHD. ISLAM S\O WAKEEL AHAMAD K GHAR 01 NAG SOLAR LIGHT,0
train,hard_negative,creation of paver block road adjacent to jyotirling mandir at Gharalwadi,Construction of Boundary Wall and laying of Paver Block at Vithlai Mandir at Hanumantwadi (Yevati),0
train,positive,Purchase of mobile water tanker for village Gujarmohna,Purchase of mobile water tanker for village Kumbi,1
train,positive,MS Pole with LED semi High mast Light,MS pole with LED semi High Mast Light,1
train,hard_negative,SANTOSH YADAV S\O LAL JI YADAV K GHAR 01 NAG SOLAR LIGHT,OM PRAKSH PATEL S\O RAJA RAM PATEL K GHAR 01 NAG SOLAR LIGHT,0
train,hard_negative,ghutai railway station chauraha par stainless steel (fabricated) yatri shed,charkhari me supa tigela talab ke pass stainless steel (fabricated) yatri shed,0
train,hard_negative,MOHILAL SAROJ S\O BUDDHU SAROJ K GHAR 01 NAG SOLAR LIGHT,SANJAY YADAV S\O RAJ MANI YADAV K GHAR 01 NAG SOLAR LIGHT,0
train,hard_negative,Dibiyapur umri mein omkar ki bi ki madaiyan  Ambedkar Park Ke Pass High Mast light,Dibiyapur Mamrepura Ambedkar Park Ke Pass High Mast Light,0
train,positive,Providing of LED Street Lights in Thippaiguda (V),Providing of LED Street Lights in Dharmannaguda (V),1
train,easy_negative,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,"Construction work of prayer place in Givt Sr Sec School  Rajikawas, village and Gram Panchayat Rajikawas, Panchayat samiti Jaswantpura, Jalore",0
train,easy_negative,deshrani rajput mhavidyalay jarakhar me bhavan nirman hetu,"Smart Class Room Equipment at Government Higher Secondary School, Sangeethamangalam.",0
train,hard_negative,Dibiyapur Mehtepur Ambedkar Park gadiya Ke Pass High Mast Light,Dibiyapur Kachhpura Chaurahe Ke Pass High mast Light,0
train,positive,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1
train,positive,4.	HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE BISAT BIJENDRA SINGH KE GHAR KE PASS HIGH MAST LIGHT),5.	HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE HAMEEDPUR ME BHOLAY KE GHAR  KE PASS HIGH MAST LIGHT),1
train,hard_negative,Construction of paver block path from Akhara to Dashrath Swansi's house in village Jiuri under Kuda Panchayat of Murhu block.,Construction of PCC road from Rangiya Mundri's house to Badunga Gope's house in Chhota Lagia village of Dopai Panchayat.,0
train,easy_negative,Laying of Interlock tiles in Govt Primary School,Installation of a Mini High Mast Light in the eastern part of Odampally Valavu - Veeramangalam Kadavu Road,0
train,easy_negative,BABUIYA HARPUR BADI MASAHI TOLA PAR HIGH MAST KI STHAPANA KARRY,Vill Abhinaypur Men farrukhabad mukhy Marg CHaurahe ke Pass High mast light,0
train,hard_negative,gram panchayat daftara me bhawani dai mandir ke paas sarvjanik sthan par himax light sthapna kary,gram panchayat Beera ka majara sandi Beera ka majara sandi me shivmangal yadav ka dera  sarvjanik sthan par himax light sthapna kary,0
train,positive,MS Pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1
train,hard_negative,Construction of PCC Flooring at Don Bosco School Road,Construction of Urinal Shed at Lobo II,0
train,positive,MS Pole with LED semi High Mast Light,MS Pole with LED Semi High Mast Light,1
train,hard_negative,RAMESH PAL S\O DEV SHARAN PAL K GHAR 01 NAG SOLAR LIGHT,Ashok Yadav s/o Pandhari Yadav Ke Ghar 1 nag Solar Lite,0
train,hard_negative,VIJAY KUMAR YADAV S\O LALCHAND YADAV K GHAR 01 NAG SOLAR LIGHT,MOHILAL SAROJ S\O BUDDHU SAROJ K GHAR 01 NAG SOLAR LIGHT,0
train,positive,21.	HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE MUNGARPUR ME CHORAHE PAR HIGH MAST LIGHT),50.	HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE MOHRA ME RAVIDASH DHARMSHALA KE PASS  HIGH MAST LIGHT),1
train,easy_negative,"gram panchayat Amritpur mein Rajeev Kumar ke ghar ke pass tirahe par , Mo 9719603282",PROVIDING OF STREET LIGHTS IN GOLLAGUDEM VILLAGE,0
train,positive,GRAM PANCHAYT BERKHEDI ME PANI KE TANKER KI KHAREED,GRAM PANCHAYT MUDIYA ME PANI KE TANKER KI KHAREED,1
train,positive,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1
train,hard_negative,MOHD. SARIF S\O HABIBULLAH K GHAR 01 NAG SOLAR LIGHT,BRIJESH KANNOJIYA S\O PYARE LAL KANNOJIYA K GHAR 01 NAG SOLAR LIGHT,0
train,positive,MS Pole with LED semi High mast Light,MS Pole with LED semi High Mast Light,1
train,positive,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1
train,hard_negative,VINOD KUMAR YADAV S\O SABHAJEET YADAV K GHAR 01 NAG SOLAR LIGHT,MAK SOOD ALAM S\O EKHLAKH AHAMAD K GHAR 01 NAG SOLAR LIGHT,0
train,positive,installation of solar street light near bindeshwar saw house in kodwatand.,installation of solar street light near birendra prasad house in baridari.,1
train,positive,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,Providing Laboratory equipment to Physical Science/Biological Science/Mathematics and Social Studies.,1
train,positive,MS Pole with LED semi High mast Light,MS Pole with LED semi High Mast Light,1
train,hard_negative,gram panchayat vinvat me sabhajeet yadav ke makan ke chaurahe ke paas sarvjanik sthan par himax light sthapna kary,gram panchayat marka me mukhy tirahe me sarvjanik sthan par himax light sthapna kary,0
train,easy_negative,"Pachri construction at Baba Talaab in Gram Panchayat - Saila , Vikas Khand - Pali",PRATHNA SHED NIRMAN- GOVT- HIGH SCHOOL DUNDA WARD NO 54 ME,0
train,positive,ABHAY RAJ YADAV S\O KAL MANI YADAV K GHAR 01 NAG SOLAR LIGHT,JWALA PRASAD YADAV S\O SHYAM JEET YADAV K GHAR 01 NAG SOLAR LIGHT,1
train,hard_negative,Construction of Park for play,Construction of Streets & Drains,0
train,hard_negative,ACHCHHELAL YADAV S\O JAI RAM YADAV K GHAR 01 NAG SOLAR LIGHT,SURENDRA YADAV S\O BANKE PRASAD YADAV K GHAR 01 NAG SOLAR LIGHT,0
train,positive,Installation of Semi High Mast Lights in different villages as per attached recommendation letter Revised Letter Attached,Installation of Semi High Mast Lights in different villages as per attached recommendation letter Revised Letter Attached,1
train,positive,gram panchayat Gobariya Buzurg me hanuman ji ke mandir ke paas sarwjanik sthan par high mast light sthapna karya,gram panchayat Mau B me sc/st basti ke chaurahe ke paas  sarwjanik sthan par high mast light sthapna karya,1
train,positive,"Installation of minimast light    (8Mtr,Octogonal  pole LED Flood Light 150 Wx5 no.s) at Chathamattom School jn in Paingottor G.P, Kothamangalam Block","Installation of minimast light    (8Mtr,Octogonal  pole LED Flood Light 150 Wx5 no.s) at Neduvakkadu- Pittappillil jn in Paingottor G.P, Kothamangalam Block",1
train,hard_negative,"1- KANHAIYA LAL YADAV S\O RAMESH CHAND YADAV, 2- VINAY YADAV S\O SANGRAM YADAV K GHAR KUL 02 NAG SOLAR LIGHT","1- RAJ DEV MISHRA S\O KEDAR NATH MISHRA, 2- AKHILESH PANDEY S\O RAMA SHANKAR PANDEY K GHAR SE 02 NAG SOLAR LIGHT",0
train,positive,Book's purchase for Student's improve knowledge and mental development.,Book's purchase for Student's improve knowledge and mental development.,1
train,positive,8.	HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE NARGADI ME PRIMARY SCHOOL CHOK  KE PASS HIGH MAST LIGHT),39.	HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE KAGPUR ME DHARMSHALA KE PASS HIGH MAST LIGHT),1
train,easy_negative,PROVIDING OF STREET LIGHTS IN RENIKUNTA VILLAGE,Gram Sabha Sansarapur me Shivala Mandir ke pas Sadak par,0
train,hard_negative,gram panchayat Pahara ke chitrkoot chauraha ke paas sc/st basti ke sarwjanik sthan par high mast light sthapna karya,gram panchayat Paikaura Mafi me primary vidyalaya ke pass sc/st basti ke sarwjanik sthan par high mast light sthapna karya,0
train,hard_negative,HUSAIN ALI S\O BUNEL KHAN K GHAR 01 NAG SOLAR LIGHT,DHARMENDRA YADAV S\O RAJENDRA YADAV K GHAR 01 NAG SOLAR LIGHT,0
train,positive,2.	HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE HAMEEDPUR ME RAKESH BALMIKI JEE KE GHAR  KE PASS HIGH MAST LIGHT),16.	HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE PATHVARI ME MANDIR KE PASS HIGH MAST LIGHT),1
train,positive,"open gym material (ped deck, rover, air swing swing, leg press, surf board, cross trainer, parralel bar)","open gym material (ped deck, rover, air swing swing, leg press, surf board, cross trainer, parralel bar)",1
train,hard_negative,Devipal son of Ram Badhur Add.- Saraychhtta ke Ghar ke samne hundpump,Pradeep Maurya Son of SUkhlal Add.- Garibpur Bihar ke Ghar ke samne hundpump,0
train,positive,gram panchayat Rasin ke majra mahadewan me sc/st basti ke paas sarwjanik sthan par high mast light sthapna karya,gram panchayat Pathara Mani me Shivkumar ke makan ke paas sc/st basti ke sarwjanik sthan par high mast light sthapna karya,1
train,easy_negative,"Formation and providing WBM Gr.1 to the  Gnanasambandam Nagar  and WBM Gr.2 to the   Balaji Nagar, Muthupillaipalayam, Oulgaret Municipality, Puducherry.","Block Maniyar Village Bahadura Chatti, 1 piece",0
train,hard_negative,gram panchayt aliha me vanka dai ke sthan ke paas chaurahe me sarvjanik sthan par himax light sthapna kary,gram panchayat audaha ke majra amiliha purawa me ram singh yadav ke samne sarvjanik sthan par,0
train,hard_negative,KAMLESH YADAV S\O SHYAMRAJ K GHAR 01 NAG SOLAR LIGHT,RAMA SHANKAR YADAV S\O SUKKHU YADAV K GHAR 01 NAG SOLAR LIGHT,0
train,positive,Book's purchase for Student's improve knowledge and mental development.,Book's purchase for Student's improve knowledge and mental development.,1
train,hard_negative,ABHISHEK YADAV S\O ASHOK YADAV K GHAR 01 NAG SOLAR LIGHT,RAM PRASAD YADAV S\O RAM BALI YADAV K GHAR 01 NAG SOLAR LIGHT,0
train,hard_negative,ARSHAD AHAMAD S\O HASIM K GHAR 01 NAG SOLAR LIGHT,ATUL CHAUHAN S\O INDRASEN CHAUHAN K GHAR 01 NAG SOLAR LIGHT,0
train,positive,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1
train,easy_negative,Construction of Community hall in Padmashali Colony near Tahsil Office,"Construction of Water Supply System With Submersible Pump and Overhead Tank Near Gofur Sekh House, Plot No - 3270, Khatiyan No - 1, JL No - 06, Mouza - Merigunj",0
train,easy_negative,"High mask light in Muslim Mohalla, Near -Majsid Village-panchori",GI WATER TENKER WITH FIRE FIGHTER 900*16 TYRE INCLUDE,0
train,positive,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1
train,positive,MS Pole with LED semi High mast Light,MS Pole with LED semi High Mast Light,1
train,hard_negative,KAMLESH YADAV S\O SHYAMRAJ K GHAR 01 NAG SOLAR LIGHT,SUBASH PATEL S\O MUNNI LAL PATEL K GHAR 01 NAG SOLAR LIGHT,0
train,hard_negative,POPAT SINGH S\O SHIV DHARI SINGH K GHAR 01 NAG SOLAR LIGHT,THAKUR PRASAD YADAV S\O KAMTA PRASAD YADAV K GHAR 01 NAG SOLAR LIGHT,0
train,hard_negative,Construction of Road from moter to Ghumerguda Road,"Construction of boundary wall at Jagmohan high school, pilikia village.",0
train,positive,Purchase of mobile water tanker for village Balwara,Purchase of mobile water tanker for village Kawdiya,1
train,positive,MS Pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1
train,positive,17.	HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE PATHVARI ME MASZID KE PASS HIGH MAST LIGHT),42.	HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE RAJPUR NAWADA ME RAVIDASH DHARMSHALA KE PASS HIGH MAST LIGHT),1
train,hard_negative,Sonu Yadav S/o Gulab Yadav Ke Ghar ke Samne Handpump,Chandra Shekhar S/o Arun Ke Ghar ke samane Handpump,0
train,positive,1.High mast light balendra yadav ke makan ke pass,1.High Mast Light Rajendra ke ghar ke pass,1
train,positive,MS Pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1
train,hard_negative,Balram S/o Moolchandra Ke Ghar ke Samne Handpump,Chandra Shekhar S/o Arun Ke Ghar ke samane Handpump,0
train,positive,MS Pole with LED semi High Mast Light,MS pole with LED Semi High Mast Light,1
train,hard_negative,KAMLESH YADAV S\O DASRATH YADAV K GHAR 01 NAG SOLAR LIGHT,MAK SOOD ALAM S\O EKHLAKH AHAMAD K GHAR 01 NAG SOLAR LIGHT,0
train,hard_negative,KAMLESH YADAV S\O HARI NATH K GHAR 01 NAG SOLAR LIGHT,TASLIM ARIF S\O JIYA UL HAQ K GHAR 01 NAG SOLAR LIGHT,0
train,positive,Construction of Compound wall to existing community hall near Munnurukapu Kalyana Mandapam,Construction of Compound Wall to existing Community Hall in Gouda Wada,1
